feature,importance_mean,importance_std
vgrf_peak_unaff,0.11564762191380566,0.0016826913070595558
cop_path_length_mean,0.1088732145964905,0.0010180801494620092
vgrf_peak_asym,0.10799564106754407,0.0028220446979083935
vgrf_peak_aff,0.0722841116780849,0.0021886977476366217
cop_ap_range_aff,0.06386212801012024,0.0025458935934554814
loading_rate_mean,0.056321427541003756,0.0007511638296784599
cop_ap_range_mean,0.05592687195947164,0.0021873306566628625
loading_rate_max,0.053376269080031215,0.002744367766662228
cop_path_length_aff,0.03258562786967739,0.0016700059548435972
height,0.02641644575741663,0.0019447072512212284
loading_rate_sym,0.021850081642566188,0.0019933949251169096
sex,0.015847542358175416,0.0011108199082687819
vgrf_peak_mean,0.01410611282790707,0.0013339654210838064
body_weight,0.013892337768344165,0.001920877270308146
cop_ml_range_mean,0.013339586619109101,0.0013835278911760846
age,0.009886759933677347,0.0006723483916649787
vgrf_peak_diff,0.00900318966391187,0.0011197130656404757
body_mass,0.00859779391286738,0.001281237879960183
loading_rate_asym,0.008326920518611936,0.0022826172115623586
vgrf_peak_max,0.008088878235301722,0.0013706469417803207
cop_ap_range_asym,0.007974772705124667,0.0009035428223525893
cop_ml_range_asym,0.0075598800983468824,0.0021600994402179666
ap_propulsion_impulse_mean,0.0072142468879322404,0.000885675814006201
push_off_index,0.00712971863413332,0.0007902065285825985
ap_propulsion_impulse_asym,0.005914608250220055,0.0013164258728225807
cop_ml_range_aff,0.004906941994424108,0.0008109080000772202
ap_braking_impulse_asym,0.003749164073190736,0.0008291812123386966
ap_propulsion_impulse_sym,0.002915290769386525,0.0016307357911074806
vgrf_right_83,0.0025844547325730937,0.0005605739497452942
vgrf_right_82,0.002581036428694583,0.0005876838080523158
vgrf_right_81,0.00217293410262166,0.0005308255770702429
ap_braking_impulse_mean,0.0021655162723821287,0.001772180004716845
vgrf_right_86,0.002136132320154116,0.00034989854245884717
vgrf_right_6,0.002036139473140397,0.0010503351061551044
vgrf_right_84,0.002026258584557239,0.0005030022165946888
vgrf_right_80,0.0019061026259258652,0.0008163224259664462
vgrf_left_83,0.0018929243560771192,0.0004855650999034824
vgrf_right_85,0.0018731995071648133,0.0005740162600252206
vgrf_right_78,0.0018521999133132682,0.0006560584003745187
vgrf_left_84,0.0018438921849709966,0.00015511858873578608
vgrf_right_87,0.0018135292774685951,0.0003264554367324306
vgrf_left_5,0.0016720338347103625,0.0006385902962577648
vgrf_right_7,0.0016157212736119474,0.0011168680250542313
vgrf_left_82,0.0014965870664211066,0.0006196645813304207
vgrf_left_80,0.0014944603201423544,0.00040324927420351656
vgrf_left_43,0.0014893049053438135,0.0003320551391054657
vgrf_right_79,0.0014569189437615537,0.0005155560869503494
vgrf_left_85,0.0014451127113234263,0.0007471062461872586
vgrf_right_5,0.0013998389588793958,0.00044857858433961927
vgrf_right_77,0.0013915159202665729,0.0007414556765650492
vgrf_right_76,0.0013338810620904917,0.00040852860821082514
vgrf_left_75,0.0013294997318266332,0.0003903308105860695
vgrf_left_6,0.0013200123907631922,0.0010468795012355185
vgrf_left_86,0.0012970230048015563,0.00041110742641633976
ap_braking_impulse_sym,0.0012955184584716895,0.0008382376953162156
bmi,0.0012906863567094472,0.0006836862757548923
vgrf_right_8,0.0012835558339599263,0.0007373320284008757
vgrf_left_42,0.001280140886139014,0.0002547685178162448
vgrf_left_44,0.0012799881356992948,0.00025969281027309884
vgrf_left_81,0.0012463481601369675,0.00031879151708164255
vgrf_left_7,0.0012254099646787475,0.0006885322034655822
vgrf_left_46,0.0011862182151389455,0.00013624363418857893
vgrf_left_87,0.001149447425976735,0.0004289346428078147
vgrf_right_88,0.0010420762096240098,5.4023476014043355e-05
vgrf_left_39,0.0010304489649845428,0.0003302191856233807
vgrf_left_8,0.0010196053401348658,0.0007653532669858503
vgrf_left_79,0.0010148282927433417,0.0003313954228756587
vgrf_left_40,0.0010043555393548843,0.00039587197127961533
vgrf_left_78,0.0009847009241495286,0.0005173267578914522
vgrf_right_4,0.000964680925325656,0.000322767139372888
cop_ml_range_sym,0.0009115325515355877,0.00048351930813859777
vgrf_left_47,0.0008939970380219764,0.0003224401169239009
vgrf_left_48,0.0008871713144411819,0.0004888671470286359
vgrf_right_9,0.000883022959024804,0.0003616365863524476
vgrf_left_4,0.0008660066105740105,0.0005040197210820896
vgrf_right_47,0.0008615762345958288,0.00018772313946308265
vgrf_left_41,0.0008598750345349737,0.00026833446364805003
vgrf_left_45,0.0008423420280025407,0.0004939579585191598
vgrf_left_76,0.0007993197261335072,0.0006046576900981302
vgrf_left_37,0.0007890129710481752,0.00023627061227235672
vgrf_right_75,0.0007856445866393225,0.0004670870154209434
vgrf_left_38,0.0007576506942408967,0.0002977924198251758
vgrf_left_88,0.0007285552083905799,0.00047027879485155634
vgrf_right_50,0.0007161819092682764,0.0003897221465912544
vgrf_right_44,0.0006898638442308757,0.0004662897611166001
vgrf_right_12,0.0006793556650096621,0.00024142438795032295
vgrf_right_45,0.0006536710840823967,0.00030822707137830236
vgrf_right_74,0.0006196529115556681,0.0004922142857422878
vgrf_right_48,0.0006035826822025636,0.00024068482853118627
vgrf_left_74,0.0005356961091150247,0.0003828417694096032
vgrf_left_13,0.0005301975468273822,0.00041249749620327644
vgrf_left_72,0.0005267216131921382,0.000546893019306052
vgrf_left_73,0.0004624019180434091,0.0003984337188152782
vgrf_right_42,0.0004224338484849821,0.0002490180533914632
vgrf_right_89,0.00041267047848949636,0.0003113762929210623
vgrf_left_3,0.00040458071815048237,0.0005216981787263434
vgrf_right_46,0.00040302106092647837,0.0007480491494696512
vgrf_right_14,0.0004000419452502402,0.0003040974208439126
vgrf_right_21,0.00039063344387372243,0.00020785397769592447
vgrf_right_49,0.0003873441962817692,0.0004941719549293488
vgrf_left_89,0.0003811563725905964,0.00042314334607790457
vgrf_right_53,0.0003682819214244959,0.0008507808827057534
vgrf_left_90,0.00034422088498666794,0.00047197270802468844
vgrf_left_49,0.0003390930260524949,0.0003091720382619838
vgrf_right_51,0.0003385918192457371,0.00042755705012992946
vgrf_right_16,0.00033423816033216757,0.00038103965247491
vgrf_right_25,0.0003269639855235651,0.00016965950645390785
vgrf_left_50,0.00032506059342037876,0.0004908694258101758
vgrf_left_77,0.0003122072265093867,0.00027767987444619413
vgrf_right_15,0.00029991661253142565,0.0003530677093955545
vgrf_right_40,0.0002987797407130177,0.0003440063595647187
vgrf_right_13,0.00029529991367609475,0.000745977327923171
vgrf_right_43,0.0002842395234901152,0.00032964681898802037
vgrf_right_19,0.0002830725167827008,0.00031125795670136695
vgrf_left_69,0.0002748045078742378,0.000489960841862502
vgrf_left_36,0.00027013178090918856,0.00028837036171149255
vgrf_right_20,0.0002663089340997349,0.00032480245915424003
vgrf_right_17,0.0002621071437056366,0.0002004968477600694
vgrf_left_14,0.0002523604616482711,0.00036868683841053356
vgrf_left_35,0.00024777300572379477,0.0003292060959555046
vgrf_left_1,0.00020200546175910272,2.4504168381257055e-05
vgrf_left_18,0.00019248654806807152,0.00029344091031565284
vgrf_right_3,0.00019008763770975712,0.00032923378752471185
vgrf_right_72,0.00017809315127553793,0.00039240547925767914
vgrf_right_73,0.00017457605255415397,0.00026835590871797897
vgrf_right_1,0.0001716085974372783,9.175559090192252e-05
vgrf_left_12,0.0001415989648084759,0.0006831494512385514
vgrf_right_71,0.00013353325901998002,0.0002540653622984371
vgrf_right_24,0.00013347117614528336,0.00020180257841482182
vgrf_right_27,0.00010543465040236954,0.00017277790125097754
vgrf_right_54,8.806326378341112e-05,0.00030478825432829845
vgrf_right_92,7.794549381417992e-05,0.00017151638539982198
